date,Aroon Up,Aroon Down
2010-01-04,0.0,50.0
2010-01-05,0.0,45.0
2010-01-06,100.0,40.0
2010-01-07,100.0,35.0
2010-01-08,95.0,30.0
2010-01-11,90.0,25.0
2010-01-12,85.0,20.0
2010-01-13,80.0,15.0
2010-01-14,75.0,10.0
2010-01-15,70.0,5.0
2010-01-19,65.0,0.0
2010-01-20,60.0,0.0
2010-01-21,55.0,30.0
2010-01-22,50.0,100.0
2010-01-25,45.0,95.0
2010-01-26,40.0,90.0
2010-01-27,35.0,100.0
2010-01-28,30.0,95.0
2010-01-29,25.0,90.0
2010-02-01,20.0,85.0
2010-02-02,15.0,80.0
2010-02-03,10.0,75.0
2010-02-04,5.0,70.0
2010-02-05,0.0,100.0
2010-02-08,5.0,95.0
2010-02-09,0.0,100.0
2010-02-10,10.0,95.0
2010-02-11,5.0,90.0
2010-02-12,0.0,85.0
2010-02-16,15.0,80.0
2010-02-17,10.0,75.0
2010-02-18,5.0,70.0
2010-02-19,0.0,65.0
2010-02-22,100.0,60.0
2010-02-23,95.0,55.0
2010-02-24,90.0,50.0
2010-02-25,100.0,45.0
2010-02-26,100.0,40.0
2010-03-01,100.0,35.0
2010-03-02,95.0,30.0
2010-03-03,90.0,25.0
2010-03-04,85.0,20.0
2010-03-05,80.0,15.0
2010-03-08,100.0,10.0
2010-03-09,100.0,5.0
2010-03-10,100.0,0.0
2010-03-11,95.0,10.0
2010-03-12,90.0,5.0
2010-03-15,85.0,0.0
2010-03-16,80.0,0.0
2010-03-17,75.0,0.0
2010-03-18,70.0,0.0
2010-03-19,65.0,0.0
2010-03-22,60.0,5.0
2010-03-23,55.0,0.0
2010-03-24,100.0,5.0
2010-03-25,100.0,0.0
2010-03-26,95.0,20.0
2010-03-29,90.0,15.0
2010-03-30,85.0,10.0
2010-03-31,80.0,5.0
2010-04-01,75.0,0.0
2010-04-05,70.0,0.0
2010-04-06,100.0,5.0
2010-04-07,100.0,0.0
2010-04-08,95.0,15.0
2010-04-09,90.0,10.0
2010-04-12,85.0,5.0
2010-04-13,80.0,0.0
2010-04-14,100.0,20.0
2010-04-15,100.0,15.0
2010-04-16,95.0,10.0
2010-04-19,90.0,5.0
2010-04-20,85.0,0.0
2010-04-21,80.0,0.0
2010-04-22,75.0,0.0
2010-04-23,70.0,20.0
