date,Aroon Down,Aroon Up
2010-01-04,60.0,20.0
2010-01-05,40.0,0.0
2010-01-06,20.0,0.0
2010-01-07,0.0,100.0
2010-01-08,40.0,100.0
2010-01-11,20.0,80.0
2010-01-12,0.0,60.0
2010-01-13,0.0,40.0
2010-01-14,0.0,100.0
2010-01-15,40.0,100.0
2010-01-19,20.0,100.0
2010-01-20,0.0,100.0
2010-01-21,100.0,80.0
2010-01-22,100.0,60.0
2010-01-25,100.0,40.0
2010-01-26,80.0,20.0
2010-01-27,60.0,0.0
2010-01-28,100.0,0.0
2010-01-29,80.0,0.0
2010-02-01,60.0,0.0
2010-02-02,40.0,0.0
2010-02-03,20.0,80.0
2010-02-04,0.0,60.0
2010-02-05,100.0,40.0
2010-02-08,80.0,20.0
2010-02-09,60.0,0.0
2010-02-10,40.0,0.0
2010-02-11,20.0,0.0
2010-02-12,0.0,100.0
2010-02-16,0.0,100.0
2010-02-17,20.0,80.0
2010-02-18,0.0,60.0
2010-02-19,20.0,40.0
2010-02-22,0.0,20.0
2010-02-23,100.0,0.0
2010-02-24,80.0,0.0
2010-02-25,100.0,0.0
2010-02-26,80.0,20.0
2010-03-01,60.0,0.0
2010-03-02,40.0,100.0
2010-03-03,20.0,100.0
2010-03-04,0.0,100.0
2010-03-05,0.0,100.0
2010-03-08,0.0,100.0
2010-03-09,0.0,80.0
2010-03-10,0.0,60.0
2010-03-11,0.0,40.0
2010-03-12,0.0,100.0
2010-03-15,40.0,80.0
2010-03-16,20.0,100.0
2010-03-17,0.0,100.0
2010-03-18,0.0,80.0
2010-03-19,20.0,60.0
2010-03-22,100.0,40.0
2010-03-23,80.0,100.0
2010-03-24,60.0,100.0
2010-03-25,40.0,100.0
2010-03-26,20.0,80.0
2010-03-29,0.0,60.0
2010-03-30,0.0,40.0
2010-03-31,100.0,20.0
2010-04-01,80.0,0.0
2010-04-05,60.0,100.0
2010-04-06,40.0,100.0
2010-04-07,20.0,100.0
2010-04-08,0.0,100.0
2010-04-09,0.0,100.0
2010-04-12,0.0,100.0
2010-04-13,20.0,100.0
2010-04-14,0.0,100.0
2010-04-15,0.0,100.0
2010-04-16,0.0,80.0
2010-04-19,0.0,60.0
2010-04-20,60.0,40.0
2010-04-21,40.0,20.0
2010-04-22,20.0,100.0
2010-04-23,0.0,100.0
2010-04-26,0.0,80.0
2010-04-27,40.0,60.0
2010-04-28,20.0,40.0
2010-04-29,0.0,20.0
2010-04-30,60.0,0.0
2010-05-03,40.0,80.0
2010-05-04,100.0,60.0
2010-05-05,100.0,40.0
2010-05-06,100.0,20.0
2010-05-07,80.0,0.0
2010-05-10,60.0,0.0
2010-05-11,40.0,0.0
2010-05-12,20.0,0.0
2010-05-13,0.0,0.0
2010-05-14,100.0,40.0
2010-05-17,100.0,20.0
2010-05-18,100.0,0.0
2010-05-19,100.0,0.0
2010-05-20,100.0,0.0
2010-05-21,100.0,0.0
2010-05-24,80.0,20.0
2010-05-25,60.0,0.0
2010-05-26,40.0,0.0
2010-05-27,20.0,0.0
2010-05-28,0.0,100.0
2010-06-01,20.0,80.0
